IMF Z log(age) U B1 B2 V R u g r i z
CHA 0.004 10.15 7.622116348828301 7.502803057566916 7.530083929824046 6.726865563749284 6.085477679974497 8.913222421373026 7.491685964803059 6.891902031847463 6.578998070427117 6.434885025158023
CHA 0.004 10.18 7.669175011743344 7.553711558283791 7.580388722840685 6.7891775286409635 6.152423833148058 8.962415945776952 7.5486844811261005 6.957636304844554 6.647240730668896 6.503916526793999
CHA 0.008 5.0 -0.1291739774167997 0.8909107324422054 0.8775806002835287 1.1302544151419505 1.262462558141324 0.9818079820876427 1.3429594617391394 1.7887619097678118 2.201378155809484 2.485943077563659
CHA 0.008 5.48 -0.1870720419132086 0.8363515193622701 0.822958425156477 1.077002387301397 1.210064483678902 0.9233664716643425 1.2890505396729828 1.7360308008552088 2.149694710910841 2.4352837452381286
CHA 0.008 5.7 -0.21309050434601184 0.8100791534887666 0.7966941782208385 1.0502970079379845 1.1829816804120274 0.897468392570962 1.2626190987277162 1.7090709994608608 2.1223919300300884 2.4078368410857443
CHA 0.008 5.85 -0.25311456804946886 0.7708775686904441 0.7574879763553075 1.0108300443461555 1.143237910433112 0.8573860950904028 1.22337191768325 1.6693541483099188 2.082635090626636 2.3683086594821154
CHA 0.008 6.0 -0.29981677464842615 0.7247652574518284 0.7113648481029116 0.9647236268437762 1.097002644678446 0.8107031771255514 1.177304727781466 1.6231405771569718 2.036401620135192 2.3221228446684683
CHA 0.008 6.1 -0.35190060548249447 0.6748194667259297 0.661365608303258 0.9159988045871996 1.0491999207423885 0.7583514124675667 1.1279294033730785 1.574974881470124 1.9893964878910544 2.2760404973413038
CHA 0.008 6.18 -0.4063373052747661 0.621150858296657 0.6077047719838888 0.8615575831426394 0.9939063843810549 0.7039358502134597 1.0740189560238256 1.51989705124164 1.9337271376222112 2.2200266866522376
CHA 0.008 6.24 -0.45963648591417705 0.5686311994230948 0.5551761947208615 0.8089792386849344 0.9412380321939806 0.650598295713008 1.0215060473643311 1.4672490917301722 1.8811045048653177 2.167634502514941
CHA 0.008 6.3 -0.555222116953737 0.472843783342654 0.4594309929661269 0.7111411947371924 0.8414654244533435 0.5553755797413352 0.9249380827665427 1.3680461501107692 1.7803613855530407 2.065855254531383
CHA 0.008 6.35 -0.6396782439686763 0.3873819462579098 0.3740512993331553 0.6227538890796289 0.7506185638518965 0.47137892714527896 0.838243915403195 1.2779379035780258 1.6882089293932956 1.9718733221398117
CHA 0.008 6.4 -0.7718988537007991 0.2527270970046027 0.23953524071932186 0.4831003016918789 0.6067166297963991 0.34011378724247054 0.7014999067163906 1.1353540937784579 1.541879423073508 1.8220631413402422
CHA 0.008 6.44 -0.9189000423297586 0.10190110085597137 0.08884700918111577 0.3272219739213793 0.44751297795009215 0.19459766649466348 0.548530608839014 0.9770986379059586 1.3809906655651125 1.6579576545581438
CHA 0.008 6.48 -1.020371845035604 -0.004691474132412665 -0.017643275101629552 0.217078450313406 0.33500667483094526 0.09480515402330314 0.44042320766022913 0.8653172708025757 1.2671372920741368 1.5417265236145048
CHA 0.008 6.51 -1.1417014681051163 -0.13948890392532487 -0.15208889198184394 0.07653816619913556 0.18738697962526896 -0.02311958594067176 0.3019576233219091 0.7198907492124086 1.1157862611458618 1.3832609284817798
CHA 0.008 6.54 -1.2109060558130529 -0.2330930857976794 -0.24514030976730083 -0.02425370422365214 0.07964847502237404 -0.08632609236321043 0.20376292662737472 0.6126354681423699 1.0054211901784078 1.2662104966338226
CHA 0.008 6.57 -1.1794596369140882 -0.21594418526848047 -0.22788987463932653 -0.008633777881160931 0.09464304742011898 -0.05061604506875239 0.22005613408940194 0.6274653723618805 1.0202203901275886 1.2786169895380843
CHA 0.008 6.6 -1.0197079273292067 -0.048566332796514455 -0.0607907098702527 0.1623817308361044 0.27224276607162956 0.10769415530995519 0.3902796832232035 0.8018238891284263 1.2028956189084261 1.4686104321773334
CHA 0.008 6.63 -1.0280583005280715 -0.06194827360106725 -0.07422112403351377 0.1494962745106001 0.2564728993213947 0.10105120349562002 0.3761950723015467 0.7897722588184571 1.1841481046897946 1.4449718771275193
CHA 0.008 6.65 -1.006556893927634 -0.04596670225335808 -0.058252639289575026 0.16384753400959973 0.2714638095752884 0.12431437882920948 0.3919540710216559 0.8047677674842412 1.1987269060478005 1.4589243935292138
CHA 0.008 6.68 -0.9770373605158005 -0.048412741333637044 -0.060430073787883565 0.1537164003345728 0.25770609080689333 0.16276347464864716 0.3863868964102132 0.7930956947238578 1.179817830139148 1.431337609653537
CHA 0.008 6.7 -0.920866364016427 -0.009253282258153472 -0.021128391485171427 0.18915470781375054 0.290532681986317 0.22398571310597293 0.4239679588398083 0.8271385152465008 1.209861297347627 1.4554217193665386
CHA 0.008 6.72 -0.8195163558557614 0.0903757467598334 0.07853958924741544 0.287281961592154 0.3871485880641319 0.3259539818014169 0.5230392027101637 0.9242375830113382 1.3055285465761322 1.5485347286044138
CHA 0.008 6.74 -0.7699765494457074 0.12673854115317917 0.11494467037867695 0.3196751663543669 0.4189231537979805 0.3797102011762924 0.5584031816372225 0.9567640000313965 1.3351570622984616 1.5748282298818999
CHA 0.008 6.76 -0.7718907245090421 0.10684445172449442 0.09520617978656976 0.2954171489771711 0.3917005692302631 0.3835789569973663 0.5366500848067354 0.9306856738529256 1.3055183963424333 1.5402398643756547
CHA 0.008 6.78 -0.7649175543190987 0.10206267731896057 0.09055447022743035 0.286787257254864 0.38012876468534973 0.39447235098142175 0.530250540796478 0.9202562786939744 1.291606156866178 1.5217701836596453
CHA 0.008 6.81 -0.47338229985697966 0.2143857303057466 0.210759624119099 0.15663466339564325 -0.004264868913224973 0.7012240897603569 0.5434551445977341 0.6336343649995136 0.7288894052689067 0.7783811529304053
CHA 0.008 6.85 -0.2944157543308754 0.30324774266649657 0.3027186916065814 0.15733950938980712 -0.08021604707338303 0.8901493857144068 0.5947882252631352 0.5851439231834924 0.6099803692145237 0.619616106594291
CHA 0.008 6.86 -0.28723887692679106 0.3106147337874452 0.3097866444795532 0.17268833185374932 -0.05889694317062055 0.8987856207248491 0.6057558668561974 0.6044370034649497 0.6344158787254678 0.6450340085127714
CHA 0.008 6.88 -0.2639536273519134 0.33772465752763736 0.33548440269449165 0.23234613311192032 0.01863891026161868 0.9278689508484256 0.648858862362237 0.676437370776609 0.7203283402059505 0.7293380686067344
CHA 0.008 6.89 -0.2550120790330359 0.34486137968170016 0.3421943682591926 0.24986530082124148 0.0433664027416345 0.9399398612150783 0.6608887420651947 0.6987410222327505 0.7488604257338572 0.7585193824311155
CHA 0.008 6.9 -0.25192715646147645 0.349714346159117 0.3467645016289378 0.2619478997054254 0.06033773136903697 0.944048192155298 0.6690699426873415 0.7140906382103772 0.7683063435935346 0.7780586700548519
CHA 0.008 6.92 -0.21448979129636836 0.3970031749414229 0.3932564767837974 0.32586684336612404 0.12992613189139934 0.9828867060528929 0.7249855332574008 0.7824650482041996 0.8392375434925775 0.8449065001584707
CHA 0.008 6.93 -0.20224008711790153 0.4187078552813128 0.41471325446480334 0.3534387044563081 0.16025290797460334 0.9935442184516013 0.749494035834244 0.8120651912444409 0.8704325060723882 0.8777064627156982
CHA 0.008 6.94 -0.17949385457702016 0.44503538866433745 0.4407855884190486 0.3864838731634306 0.19788449077556614 1.0167821931423453 0.7788479798378966 0.8482513776642527 0.9101322248323932 0.9189026263950645
CHA 0.008 6.95 -0.15055115194685476 0.4783900415884843 0.4738812266835897 0.42532283651237934 0.2361749472018584 1.045583849161607 0.8151328916281152 0.8874883762573212 0.9462215680766498 0.9505314535669648
CHA 0.008 6.97 -0.1002816706223495 0.5361146838076962 0.5310506852019126 0.49612016959652117 0.3098339170374165 1.0961597858397503 0.8793583051223003 0.9613324521342982 1.018558218636071 1.0175552617458101
CHA 0.008 6.98 -0.07081355060957328 0.5774691756225443 0.5718539254539459 0.557930894680688 0.3925804677877447 1.1238748941567187 0.9285237910612786 1.0365198792804455 1.113269399770798 1.1228245889547543
CHA 0.008 6.99 0.027832597347615007 0.7037679286193947 0.6975388999591896 0.7041348196123265 0.5554088927659566 1.215560390431738 1.0628749625048903 1.1939603438781865 1.2840433497606631 1.2999849655673805
CHA 0.008 7.0 0.14370768769307896 0.8677963021832253 0.8612379612741523 0.8693098511274435 0.703479411473396 1.3167710499308192 1.2294255806516694 1.3506119417780602 1.4161072216368047 1.4176293137079319
CHA 0.008 7.04 0.2057594307503896 0.9248668524512991 0.9176953295265449 0.9598695125642678 0.8446237066442872 1.382492408091172 1.297216917842524 1.4715193700449851 1.5914373528019587 1.624211916687519
CHA 0.008 7.08 0.2605608242732691 0.963455982112841 0.9562903551443851 0.9986713086888797 0.8830968025153516 1.4423970625197788 1.3359498830471543 1.5103561133665528 1.6292083914413857 1.6580282091902752
CHA 0.008 7.11 0.33017193009456114 1.0253390091934076 1.0183429895902938 1.053801543439588 0.9283157032817158 1.513985153164517 1.395473769580517 1.5596364921793486 1.6673015890372063 1.69014501523012
CHA 0.008 7.15 0.42652304852602896 1.1144757971196237 1.1076145051996984 1.1408083378090093 1.012942591262972 1.6117105365614512 1.4835027922792086 1.6452524196528961 1.750031161288026 1.7719553263778542
CHA 0.008 7.18 0.5713126461333815 1.2800296748750801 1.2727554305891409 1.3237840137240937 1.217255530587634 1.750336691938164 1.655249103187726 1.8414771108952102 1.9677666779439895 2.0052350866027644
CHA 0.008 7.2 0.6061518227097569 1.2994406098267217 1.2924818397192386 1.3336380768587592 1.2157504213005421 1.788368495283526 1.670883966656104 1.8444599977581198 1.958527801762505 1.9872518895744995
CHA 0.008 7.23 0.6704326544465733 1.337320626535427 1.3309484174028512 1.3527700005839505 1.2130263770183816 1.8582769503530705 1.7014459199440046 1.8501993497006572 1.9415825460156149 1.954968585156093
CHA 0.008 7.26 0.7383174433708586 1.375611844716825 1.3698572385250782 1.3720260274106195 1.2116960934155208 1.9326757237207182 1.7321267856456308 1.8567651795047246 1.9273074973629725 1.9270993033241246
CHA 0.008 7.28 0.7985474330695763 1.4156825702677618 1.4103973743996026 1.3969958595049687 1.2193195584391847 1.9971891761214144 1.7663044512099737 1.8710661994602922 1.9240247564342687 1.912774647970044
CHA 0.008 7.3 0.8569297477310771 1.4536616351482747 1.4486175488963853 1.4311309627498205 1.254306225812365 2.0608829076279966 1.8019962588674878 1.9053910505151825 1.9604710058978347 1.9498353666698
CHA 0.008 7.34 1.02200521383328 1.6208260566669148 1.615637580732039 1.6089952848604256 1.4453665450924913 2.222740153787695 1.9725840378724064 2.091688526283098 2.1591400760878563 2.1569618054477266
CHA 0.008 7.38 1.0860839336961492 1.6600589413549571 1.6552454919958617 1.6396137232902763 1.4702351599479724 2.293179009086868 2.00778041558493 2.118535376193383 2.1809937550176293 2.1749998797880514
CHA 0.008 7.41 1.1331553368619633 1.6883004946344848 1.6839388628864231 1.6546353913808005 1.4731324421049048 2.344648865693754 2.0304887772842526 2.1258329597071373 2.1769364824742445 2.1644014953252486
CHA 0.008 7.45 1.2277584002980453 1.7551673753470753 1.7514119979528529 1.704647361959623 1.508586530414785 2.4456274098300645 2.0901295914028473 2.1665673702512627 2.204177392838529 2.1837719912454765
CHA 0.008 7.48 1.3032624841363714 1.8014245244125782 1.7981998834238564 1.7367006419583344 1.527940571087747 2.5280266899949857 2.130293607647784 2.1905738550512175 2.2163290310675996 2.1884421282642683
CHA 0.008 7.51 1.396206943144914 1.8619108920848095 1.8594246483621903 1.7766813037216531 1.5501298587992283 2.6280571921446714 2.1820047686568507 2.219210122715308 2.2286955078132116 2.1914028680031072
CHA 0.008 7.53 1.4625298544251577 1.945611402042835 1.942207316860882 1.8976545068260313 1.7171150999469385 2.6915405515705806 2.2791703088195496 2.3686449884327536 2.4236606584073406 2.4126076307994047
CHA 0.008 7.56 1.5374374509137514 2.028085115524325 2.024622797468016 1.9846479827183512 1.8097153169977267 2.7626951687102284 2.363041436469158 2.459177098601264 2.5195173866427942 2.5140906748849594
CHA 0.008 7.58 1.5766931058965503 2.0586394594787873 2.0553288060373425 2.0126371668450416 1.836979922313353 2.8040249085552538 2.3921621585297834 2.4866098457650074 2.546569534061829 2.5413558626272468
CHA 0.008 7.6 1.603072405043374 2.0726580656224565 2.069566798525562 2.0216856950977413 1.843371050647585 2.8336509999879644 2.4037997222387495 2.49377526162476 2.5518886694435685 2.5462293100271842
CHA 0.008 7.62 1.6310502602718757 2.090373524457844 2.087444065234253 2.0363250624505254 1.8573487306203575 2.8643998362371526 2.419886682044568 2.50776689220501 2.566016424456675 2.561129563859749
CHA 0.008 7.64 1.6682311694879894 2.1185769538503543 2.115747910753886 2.0631925414851717 1.8842934914921528 2.904234581707461 2.4472292107778393 2.534645937163274 2.593079095827418 2.5881399917331556
CHA 0.008 7.66 1.704262585531743 2.1407901900265904 2.1382369686312974 2.0790375863167663 1.896314804529173 2.9435472913948266 2.4664464923320373 2.5478365531287372 2.60343496538565 2.5974480576584518
CHA 0.008 7.68 1.7445895903790443 2.1679123065210826 2.165575234612875 2.100957654191181 1.9145436161947509 2.987662618279797 2.491173985620646 2.5673536547975266 2.6196624947178413 2.611783328459024
CHA 0.008 7.7 1.7786844213497826 2.187867731560689 2.1857599020058407 2.1168166095632373 1.9298421606242202 3.025523823449594 2.5088847276711994 2.5825561880941144 2.6353394650902096 2.628567496577316
CHA 0.008 7.74 1.89184877041163 2.294295281261367 2.2920429703039766 2.233647758692662 2.0638468467828597 3.141211898222861 2.6184092860402806 2.7096700197457984 2.780780822570589 2.7857035111655697
CHA 0.008 7.78 1.9684534287989217 2.3609166413594274 2.358809185822389 2.300197335734464 2.134941476287142 3.2200097679927118 2.6841639701617885 2.7787382198273085 2.8553837264996225 2.866012586872768
CHA 0.008 7.81 2.0368614211989744 2.40954585473165 2.40787165346366 2.3388434182055895 2.168168612388835 3.2931126646613342 2.7280460865026703 2.813546944518604 2.8864049040387108 2.8961523565478564
CHA 0.008 7.85 2.11055809396762 2.4560519983708775 2.454862610260151 2.3754408458607053 2.199987080165153 3.373583361079708 2.769603507636672 2.8467810157386473 2.9162359827974504 2.9247119382699203
CHA 0.008 7.87 2.1381448601133806 2.474807297347205 2.473417432457093 2.405027231374509 2.2454588334069143 3.405461807278511 2.791913599693108 2.8859969854614724 2.9721600241729624 2.9900572941460744
CHA 0.008 7.9 2.2315646323432126 2.569281457082179 2.567993924610819 2.4988366696398128 2.3403083044228565 3.4966228751852717 2.885694701113193 2.980389627059535 3.0677271696826387 3.088794228223518
CHA 0.008 7.93 2.2921837920775974 2.615414758543859 2.614571926405361 2.5341207292479178 2.3675066863245187 3.5600081414175526 2.926857658071055 3.0103905418121406 3.09042790694181 3.10870478457552
CHA 0.008 7.95 2.3268485942266652 2.63369505851011 2.6331906200154545 2.5451501089998922 2.3738096432457256 3.5987519171738405 2.9416178811566573 3.0183527568505446 3.094031828329141 3.1103276664599213
CHA 0.008 7.98 2.3746727879532967 2.665136815877323 2.665037462681905 2.567517249781289 2.390309664937231 3.650615833000264 2.9687057402936694 3.036829027417921 3.107378019603869 3.1221040679774723
CHA 0.008 8.0 2.4251614026454 2.705700785657481 2.7059363976372337 2.5994780818796874 2.4154854135307207 3.7028631275250965 3.005415328905959 3.0644653467814513 3.128542938720256 3.1404945853313513
CHA 0.008 8.3 3.146157681144196 3.317224155112858 3.3197561079216067 3.1631586755106555 2.9536629127503993 4.453533253553536 3.5926751672362207 3.614533198263954 3.644057474998616 3.6280399959193708
CHA 0.008 8.48 3.566402375327103 3.635685330229572 3.640766646517001 3.4183963961645345 3.1619936457008224 4.898724436024464 3.8824140653271875 3.8394123905643105 3.8272987896797708 3.7899617753922903
CHA 0.008 8.6 3.9046150769552455 3.906333866069487 3.9127053075302514 3.6674558715882073 3.402295300084351 5.251751928770181 4.141161262790474 4.083191874286788 4.061746008380288 4.014686509931314
CHA 0.008 8.7 4.1610665868156245 4.1191695544913784 4.12733681285089 3.84157951265174 3.553096375533309 5.512708947203164 4.334810031337858 4.243190471869523 4.197964697474857 4.141351179980914
CHA 0.008 8.78 4.341929827042097 4.27234738573572 4.282038882280542 3.960028180606626 3.6447078680091636 5.693325597029192 4.471360712258017 4.34664609229702 4.270007257860639 4.193365317770796
CHA 0.008 8.85 4.521453867867064 4.434615341071332 4.4456664603635385 4.087766774879439 3.7452187465148574 5.871532474123148 4.618032565936295 4.456873610543196 4.356249786330833 4.2712178680827275
CHA 0.008 8.9 4.670167801771729 4.568924390302229 4.581578022926539 4.178998227205954 3.8035301024588346 6.016568488990506 4.733143327070136 4.5264812008849855 4.398826956275668 4.303500986769221
CHA 0.008 8.95 4.79343729421011 4.692692698254493 4.706883226917815 4.261178195111547 3.8583443528114065 6.13279174972458 4.838010116312196 4.590143562301995 4.441772755350078 4.340449953924482
CHA 0.008 9.0 4.922514286091417 4.823133880634191 4.838772586693642 4.352556274074402 3.923250665184091 6.254958433837997 4.9506968416836 4.663913428207307 4.494677864873706 4.385566960507822
CHA 0.008 9.18 5.429567697045342 5.313411638615497 5.334533648847449 4.698986963279207 4.163742779672723 6.740620278124444 5.375938736487766 4.939064425752383 4.691145788204336 4.557418815307839
CHA 0.008 9.3 5.875541373974729 5.773626737548555 5.796367265614284 5.119110889717364 4.553671041822452 7.173141133174395 5.8178210841536835 5.33906777766971 5.068029907494305 4.924478475236084
CHA 0.008 9.4 6.154961171141874 6.013619525558232 6.039216448668329 5.298531663101744 4.695434259118819 7.446918279698549 6.02809468186266 5.493087327715598 5.194642894782701 5.040172332793658
CHA 0.008 9.48 6.407687728893662 6.275659122773217 6.301535484229666 5.555853458527734 4.952048070897299 7.695097974064849 6.287502098783575 5.749043414678708 5.452638698588258 5.303034199291302
CHA 0.008 9.54 6.445841898709414 6.258692609517387 6.287100464428697 5.484695679146691 4.843366741685432 7.733798913866329 6.244265932369194 5.654410083093756 5.325681727130393 5.1580964109555065
CHA 0.008 9.6 6.702352046673478 6.57745516253923 6.603546496987349 5.8538368456525 5.247605565751726 7.986347571496976 6.587307386885426 6.0454332577905046 5.747062253762065 5.598258483420166
CHA 0.008 9.65 6.80069078958211 6.6653868591581364 6.692145290766419 5.928942927505275 5.315218892504681 8.083821718550551 6.668593280594633 6.115873521116944 5.810979456913449 5.658935660898697
CHA 0.008 9.7 6.90104546205236 6.75764637134303 6.785046016354714 6.008807527716124 5.387484658124688 8.182601121345675 6.754496818567501 6.191027227397781 5.879440915889566 5.724533558919616
CHA 0.008 9.74 6.970218572967675 6.815183434055183 6.843170292581026 6.054400425737734 5.425195429278368 8.251338906302058 6.806163710483707 6.231426670040717 5.91377705432822 5.755866696094214
CHA 0.008 9.78 7.069388809376277 6.9014920298577245 6.9300534244251555 6.129261993010559 5.491493866806627 8.350412897086533 6.886820093342683 6.301291842468826 5.975194646728282 5.8121382414098175
CHA 0.008 9.81 7.131700489804685 6.956223983163671 6.985124928413802 6.177655389228605 5.536585412574836 8.412730032312295 6.938197904821456 6.3476232399356345 6.018757364348273 5.8544632460375805
CHA 0.008 9.85 7.235590025143655 7.049073105332127 7.078560562750409 6.25888247881064 5.609571154546087 8.51580495299177 7.025287421843542 6.423832998591243 6.087476704783937 5.919457560330029
CHA 0.008 9.9 7.362098667071572 7.151675583193205 7.182289098516936 6.340894701198996 5.680673446510438 8.641782283174306 7.117099749573617 6.498502670255808 6.154330586556332 5.98308947378173
CHA 0.008 9.95 7.488504950004719 7.281103963355281 7.3116638037778445 6.4716362873392095 5.8102932166056895 8.767915175093774 7.247152667994142 6.629695913054361 6.281278761885153 6.107651106478711
CHA 0.008 10.0 7.603079442674544 7.382867804035475 7.413900534694942 6.5647159591140944 5.896545600473045 8.882835265796137 7.344331286852933 6.719689105805527 6.362260714060637 6.182690455429983
CHA 0.008 10.04 7.740821617423924 7.515324435262728 7.546559848612968 6.694166807038721 6.024326677218807 9.02030433188524 7.475214819309441 6.847625621190167 6.489994019343383 6.310922499551138
CHA 0.008 10.08 7.83657455505187 7.600641861043674 7.632274994523023 6.772616745771501 6.09729010505885 9.116068552355996 7.5567408834924645 6.924074195078765 6.557889140514041 6.3734827996035985
CHA 0.008 10.11 7.91391484902127 7.6632073573705926 7.695372931908167 6.8252218668690166 6.1435973744611285 9.193809400092702 7.6143888172551595 6.9720751630345585 6.602354748295779 6.417473975516527
CHA 0.008 10.12 7.942043901603305 7.685490503256472 7.7179185973080875 6.843237801869528 6.158670057932727 9.221639632918992 7.634207078309322 6.989241015922429 6.6143313492113815 6.4258713545315285
CHA 0.008 10.13 7.941496024531587 7.687014815173086 7.71931731251954 6.846937156013425 6.16499673228811 9.221981718181857 7.637116649222575 6.9928271663192 6.624819084929909 6.440613532026097
CHA 0.008 10.14 7.960428366745059 7.710041600614392 7.742135918343783 6.874193452802812 6.195637698165742 9.241482796397234 7.66224462412252 7.021778317216187 6.657779909664837 6.4765111092796825
CHA 0.008 10.15 7.983445185502174 7.732293516687823 7.764372211487381 6.896361135110847 6.215752814942745 9.264769437454147 7.6845483223881015 7.043615698880329 6.675336650698183 6.49237634180634
CHA 0.008 10.18 8.060165557781016 7.821786694230192 7.853216971393247 6.9994622211828466 6.327957993427384 9.342831759141012 7.7807611689504395 7.1520546357202175 6.79225875193694 6.612092671932144
CHA 0.02 5.0 -0.3396419811876128 0.6735055765329476 0.6604070212880147 0.9048481862399655 1.0310125826288834 0.7733004181179531 1.1222512648959486 1.5590079196787676 1.9667071242690617 2.2474067462047294
CHA 0.02 5.48 -0.3801095125237941 0.6354308280233991 0.6222815013964382 0.867823702355669 0.9948455653130233 0.7324197457383811 1.0847173043098812 1.5224538897350732 1.931286472988473 2.212868288140347
CHA 0.02 5.7 -0.42180195234176976 0.5944946238132331 0.581340594437481 0.8263272523738363 0.9529536730504637 0.6906872029108136 1.0437210242952637 1.4804746651665872 1.8894269499970142 2.1709126068898974
CHA 0.02 5.85 -0.46540508609378906 0.5500854531255062 0.5369708880126955 0.7809951543984144 0.9067701162847142 0.64742478512945 0.9987730315099818 1.4346411167184363 1.8428857946092427 2.1241087696767216
CHA 0.02 6.0 -0.5258569847298578 0.49326319484165104 0.4800743719838354 0.7257838675424286 0.8525099626810015 0.5863605510104272 0.9426863269972806 1.3801947574436304 1.7891415678547893 2.0714142331395258
CHA 0.02 6.1 -0.6351564741176121 0.3865557969911828 0.37335772064452044 0.6187964208659662 0.745156468085777 0.47684268101822413 0.8358733586918398 1.2728543544931603 1.681954864300868 1.9643687775870808
CHA 0.02 6.18 -0.7003569970087327 0.3201324620214141 0.30700338649736336 0.5500525331244415 0.6744952353323077 0.4121145044859965 0.7684655229881422 1.202716649744422 1.6103517189580763 1.8914340447066045
CHA 0.02 6.24 -0.7895465938001371 0.23457630426015275 0.22135152279526826 0.46654366092935984 0.5927120811275977 0.32242591995441006 0.6838333175699326 1.120434677701693 1.529605693392893 1.812091503964408
CHA 0.02 6.3 -0.9214189206944363 0.10295822177289038 0.08979980358351325 0.3321458513845812 0.45590954001693174 0.19084932994271286 0.551056840245186 0.9844193478858522 1.39139323645932 1.6716295844030333
CHA 0.02 6.35 -1.0077220864456367 0.016576789861411534 0.00340831141296416 0.24528877784763115 0.36927328966119344 0.10491802385209115 0.46451439266747985 0.8976689259794292 1.3050554494735755 1.5852451140175865
CHA 0.02 6.4 -1.1369494820222679 -0.11585191514296245 -0.1288984793389325 0.10823052189644677 0.2293401269560027 -0.023031044253615796 0.3301264151390392 0.7585680715449762 1.163663572146381 1.440933227885116
CHA 0.02 6.44 -1.2621299869167513 -0.24744549358301038 -0.2603904184468826 -0.02716297113107302 0.09168677879383491 -0.14598216303880418 0.1969020877722777 0.6216692563544634 1.0245764528928922 1.2990725050879752
CHA 0.02 6.48 -1.3390318263287182 -0.33155594847957826 -0.3442946956449955 -0.1134598485584224 0.001431180663031828 -0.2211484959674429 0.11091361802449529 0.5325004388016531 0.9328414032395195 1.2036655668918406
CHA 0.02 6.51 -1.3725493783756262 -0.3794670425559499 -0.39177841601514807 -0.16492568788972495 -0.053295390105330576 -0.25174285042342104 0.05989624392334536 0.47781017627015177 0.8766491132928117 1.1449364160945357
CHA 0.02 6.54 -1.3563979144242881 -0.3938291109350138 -0.4056893749428907 -0.18960669046640932 -0.08385123061311672 -0.22719266867613397 0.04068399121133626 0.44870023521817404 0.8420615979978884 1.1022961793885577
CHA 0.02 6.57 -1.2930460017525105 -0.3554177478275511 -0.3671070798054563 -0.15713457004969555 -0.05366412456998715 -0.15622842428861572 0.07681879722553975 0.47972477980215233 0.869821696624134 1.1238485096199446
CHA 0.02 6.6 -1.265052424774995 -0.3513975202329376 -0.3629191671438239 -0.16095700247497913 -0.06321068744225622 -0.12045889927922315 0.0779405454727119 0.4730278372360722 0.8555192977357301 1.1004013233656145
CHA 0.02 6.63 -1.1479383683725715 -0.24782441982709802 -0.25921189861433724 -0.05940781107667714 0.036442873894535044 0.0005056292292359155 0.18037072895593342 0.5734380997790162 0.9534254166704109 1.1936882943340996
CHA 0.02 6.65 -0.9995938304673655 -0.08922388724412844 -0.1007008673402896 0.10392336176747907 0.20325609866052652 0.144910524379268 0.3406733333796318 0.7387160740947302 1.1228900948460896 1.3676971268696767
CHA 0.02 6.68 -0.86282393771884 0.05526425251509659 0.04364958753405945 0.25233926460818834 0.35339518912545076 0.27865488356155554 0.4867319699444842 0.8888139789365447 1.274297473483903 1.5224264261572222
CHA 0.02 6.7 -0.8298181432527922 0.09199619144665494 0.08035242239365825 0.29186719199020494 0.39143494339849383 0.310156882537752 0.5239479103002133 0.9279962960579958 1.3120988073799231 1.5600921279414002
CHA 0.02 6.72 -0.8244571006212769 0.09839097157271937 0.08673335585821818 0.2991736251788315 0.39863455695738104 0.3149874825652411 0.5304528547430444 0.935837144099812 1.3189305290928366 1.567729846086619
CHA 0.02 6.74 -0.8369564602539863 0.07653159903690776 0.06488330663467945 0.27312159070800046 0.37101890989375086 0.3063784342327459 0.5076146745491578 0.9079113351133238 1.2910045307420126 1.534493673866924
CHA 0.02 6.76 -0.7653993289873093 0.0793036051646423 0.07132759821960377 0.1366234140543141 0.0714176839525642 0.3821475051154103 0.45911564312843967 0.6732515997534826 0.8650011110865613 0.9725880537659727
CHA 0.02 6.78 -0.7566408850496247 0.030820046731944384 0.022971055546344488 0.09153150214417805 0.033438124209831166 0.4073526414028429 0.41106092234595126 0.6327295362670761 0.8315999384926848 0.9357324017706198
CHA 0.02 6.81 -0.6344306655494547 0.01704762480937294 0.01028058504150664 0.05373532767036515 -0.017895733842751227 0.5665400366987235 0.3861633463187083 0.5858581086299118 0.7736670754584317 0.850584500886631
CHA 0.02 6.85 -0.5273950282015907 -0.014832853846032723 -0.018418103942102526 -0.04442927168420896 -0.1555593728809077 0.7029663162967715 0.3212670440255444 0.46148108597772153 0.6140008914749068 0.637666934144368
CHA 0.02 6.86 -0.492346405052174 0.0023025442164121834 -0.0006041398783187546 -0.035025642968890214 -0.15381274683889945 0.7371603611447931 0.33334081437535235 0.46642046394893344 0.6098132240667674 0.6247485041907886
CHA 0.02 6.88 -0.31913756063190135 0.18881813436441108 0.1912082457660782 0.025101282040130624 -0.1932905545170711 0.8752282105285453 0.4604591120542928 0.4614943959403185 0.5134212888170971 0.5122417176296473
CHA 0.02 6.89 -0.2552271156548218 0.2558644626246096 0.26083199881878816 0.01953693195963213 -0.2522737030940432 0.9274392463422366 0.49537536396856086 0.4206457246343668 0.4262231167254079 0.4183726520664287
CHA 0.02 6.9 -0.191529939596625 0.35936793275241197 0.36460275435115186 0.09476103810908487 -0.21195301178181492 0.9790611624279301 0.5904648599238534 0.4739384527447804 0.4462595121697227 0.4317742453596246
CHA 0.02 6.92 -0.0161909019605595 0.5799449645126322 0.5862043096386227 0.23257439202098196 -0.16975140569184255 1.138459912723261 0.785806609972331 0.5490381548155604 0.4405912926484895 0.39101107094403675
